Unnamed: 0,title,ingredients,directions,link,source,NER
516839,Potato Chip Cookies,"[""2 sticks Parkay margarine (room temperature)"", ""3/4 c. sugar"", ""1 1/2 c. flour"", ""1 c. chopped pecans"", ""1 tsp. vanilla"", ""1 c. potato chips, crushed""]","[""Cream together margarine and sugar."", ""Add remaining ingredients and blend well."", ""Form into small balls or drop from teaspoon and place on ungreased cookie sheet."", ""Bake 13 to 15 minutes at 325\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=195110,Gathered,"[""margarine"", ""sugar"", ""flour"", ""pecans"", ""vanilla"", ""potato chips""]"
517133,Pineapple-Nut Cheese Ball,"[""2 pkg. (8 oz. each) cream cheese"", ""1/2 c. green pepper"", ""2 Tbsp. chopped onion"", ""1 (8 1/2 oz.) crushed pineapple, drained well"", ""1 Tbsp. seasoned salt"", ""2 c. chopped pecans""]","[""Blend all ingredients except 1 cup chopped nuts."", ""Form into ball and chill."", ""Reform ball and roll in the remaining nuts, covering the ball with nuts."", ""Chill several more hours before serving."", ""This makes a large cheese ball."", ""I would suggest dividing it into 2 cheese balls.""]",www.cookbooks.com/Recipe-Details.aspx?id=956218,Gathered,"[""cream cheese"", ""green pepper"", ""onion"", ""pineapple"", ""salt"", ""pecans""]"
518429,Snap Crackle Popcorn And Nuts,"[""16 c. popped corn"", ""1/2 c. pecans"", ""1 1/2 c. walnuts"", ""1 c. brown sugar"", ""1/2 c. margarine"", ""1/2 tsp. salt"", ""1/2 c. dark corn syrup"", ""1/2 tsp. vanilla""]","[""Preheat oven to 250\u00b0."", ""Put corn and nuts in large open roasting pan."", ""Prepare caramel coating."", ""In heavy 2-quart saucepan over medium heat, heat sugar, margarine, syrup and salt to boiling. Boil 5 minutes, stirring frequently."", ""Remove saucepan from heat and stir in vanilla."", ""Pour hot mixture over popcorn and nuts, stirring to coat well."", ""Bake 1 hour, stirring occasionally."", ""Spoon onto waxed paper to cool, stirring occasionally to separate."", ""Store in tightly covered containers to use within 1 week.""]",www.cookbooks.com/Recipe-Details.aspx?id=513408,Gathered,"[""corn"", ""pecans"", ""walnuts"", ""brown sugar"", ""margarine"", ""salt"", ""corn syrup"", ""vanilla""]"
518620,Pineapple Cheese Ball,"[""2 (8 oz.) pkg. cream cheese"", ""1 large can crushed pineapple, drained"", ""2 Tbsp. chopped onion, fine"", ""2 Tbsp. chopped green pepper, fine"", ""1 tsp. seasoned salt"", ""1 c. chopped pecans""]","[""Mix ingredients together and roll into a ball."", ""Ball can be rolled in additional pecans for garnish if desired."", ""Chill.""]",www.cookbooks.com/Recipe-Details.aspx?id=453146,Gathered,"[""cream cheese"", ""pineapple"", ""onion"", ""green pepper"", ""salt"", ""pecans""]"
518800,Mushroom Bjahi(Indian)  ,"[""1 lb. mushrooms"", ""1 large onion, sliced"", ""1 stick butter or margarine"", ""1 tsp. chili powder"", ""1 tsp. turmeric"", ""1 tsp. salt""]","[""Melt butter."", ""Saute onion until clear."", ""Add spices and salt. Add mushrooms."", ""Cook until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=892570,Gathered,"[""mushrooms"", ""onion"", ""butter"", ""chili powder"", ""turmeric"", ""salt""]"
518921,Walnut Balls,"[""1 c. flour"", ""2 Tbsp. sugar"", ""1/8 tsp. salt"", ""1/2 c. butter"", ""1 c. fine, ground walnuts"", ""1 tsp. vanilla"", ""sugar or confectioners sugar (optional)""]","[""Sift flour, sugar and salt together."", ""Cut in butter with dough blender until mixture resembles coarse crumbs."", ""Add walnuts and vanilla; blend."", ""Work dough with hands to form a ball using 1 teaspoon dough."", ""Place on greased cookie sheet and bake at 350\u00b0 for 15 to 20 minutes."", ""Cookies may be rolled in sugar or confectioners sugar while still warm.""]",www.cookbooks.com/Recipe-Details.aspx?id=343432,Gathered,"[""flour"", ""sugar"", ""salt"", ""butter"", ""walnuts"", ""vanilla"", ""sugar""]"
519408,Crispix Mix,"[""7 c. Crispix cereal"", ""1 c. salted nuts"", ""1 c. pretzels"", ""3 Tbsp. margarine, melted"", ""1 1/2 tsp. seasoned salt"", ""4 Tbsp. Worcestershire sauce""]","[""Combine pretzels, cereal and nuts in a large microwave bowl. Stir remaining ingredients together and pour over the cereal mixture."", ""Gently mix to coat the cereal mixture."", ""Microwave on High for 4 minutes, stirring after 2 minutes."", ""Spread on paper towels to cool."", ""Eat or store in an airtight container.""]",www.cookbooks.com/Recipe-Details.aspx?id=1074717,Gathered,"[""cereal"", ""nuts"", ""pretzels"", ""margarine"", ""salt"", ""Worcestershire sauce""]"
519420,Pecan Crescents,"[""1 c. butter or margarine"", ""1/2 tsp. salt"", ""1 c. pecans, chopped"", ""2 c. sifted flour"", ""6 Tbsp. powder sugar"", ""1 tsp. vanilla""]","[""Make into balls and bake at 350\u00b0 for 10-15 minutes."", ""Roll in powder sugar.""]",www.cookbooks.com/Recipe-Details.aspx?id=31204,Gathered,"[""butter"", ""salt"", ""pecans"", ""flour"", ""sugar"", ""vanilla""]"
519607,Water Chestnut Hors D'Oeuvres,"[""1 lb. pkg. bacon"", ""1/3 c. brown sugar"", ""2 tsp. Worcestershire sauce"", ""1 tsp. soy sauce"", ""2 (8 oz.) cans water chestnuts"", ""1 tsp. mustard"", ""2 tsp. margarine""]","[""Wrap each water chestnut in 1/2 strip of bacon and secure with toothpick."", ""Bake at 375\u00b0 for 40 minutes or until bacon is done. Remove to chafing dish."", ""In a small saucepan, combine remaining ingredients over low heat to make sauce."", ""Pour over chestnuts. Keep warm.""]",www.cookbooks.com/Recipe-Details.aspx?id=602390,Gathered,"[""bacon"", ""brown sugar"", ""Worcestershire sauce"", ""soy sauce"", ""water chestnuts"", ""mustard"", ""margarine""]"
519988,Cheese Ball,"[""2 (8 oz.) pkg. cream cheese"", ""8 1/2 oz. can crushed pineapple"", ""2 c. chopped pecans"", ""1 1/4 c. chopped green pepper"", ""2 Tbsp. chopped onion"", ""1/2 tsp. seasoned salt""]","[""Drain pineapple."", ""Chop the green peppers and onions fine."", ""Mix all ingredients, saving 1 cup pecans."", ""Chill for 1 hour or unti firm."", ""Form into ball and roll in last cup of pecans.""]",www.cookbooks.com/Recipe-Details.aspx?id=250226,Gathered,"[""cream cheese"", ""pineapple"", ""pecans"", ""green pepper"", ""onion"", ""salt""]"
522893,Sweet 'N Sour Sauce,"[""15 oz. can pineapple chunks, drained (reserve juice)"", ""1/3 c. vinegar"", ""2 Tbsp. cornstarch"", ""1/4 c. brown sugar"", ""2 Tbsp. soy sauce"", ""1 green pepper, cut up""]","[""In large saucepan, combine pineapple juice, vinegar, cornstarch, brown sugar and soy sauce."", ""Stir until well mixed. Add pineapple and green pepper."", ""Cook over medium heat until thickened, about 5 minutes."", ""Stir frequently."", ""Use whenever Sweet 'N Sour Sauce is needed.""]",www.cookbooks.com/Recipe-Details.aspx?id=710932,Gathered,"[""pineapple"", ""vinegar"", ""cornstarch"", ""brown sugar"", ""soy sauce"", ""green pepper""]"
524325,Nana'S Pretzel Salad,"[""1 stick melted butter"", ""1/2 c. sugar"", ""1 c. crushed pretzels"", ""1 large can crushed pineapple"", ""8 oz. cream cheese"", ""8 oz. Cool Whip"", ""1/2 c. sugar"", ""2 Tbsp. cornstarch""]","[""First Layer:"", ""Mix and press into dish, butter, sugar and pretzels.""]",www.cookbooks.com/Recipe-Details.aspx?id=327589,Gathered,"[""butter"", ""sugar"", ""pretzels"", ""pineapple"", ""cream cheese"", ""sugar"", ""cornstarch""]"
524697,Sauerkraut Salad,"[""2 lb. bag sauerkraut"", ""1 c. diced onion"", ""2 c. sugar"", ""2 c. diced celery"", ""1/2 c. diced green pepper"", ""2/3 c. vinegar""]","[""Heat sugar and vinegar together until sugar is dissolved. Pour over other ingredients."", ""Stir well."", ""Will keep in refrigerator for weeks.""]",www.cookbooks.com/Recipe-Details.aspx?id=969949,Gathered,"[""sauerkraut"", ""onion"", ""sugar"", ""celery"", ""green pepper"", ""vinegar""]"
525553,Pineapple Cheese Balls,"[""2 (8 oz.) pkg. cream cheese"", ""1 (8 1/2 oz.) can crushed pineapple, well drained"", ""2 c. chopped pecans"", ""1/2 c. finely chopped green pepper"", ""2 Tbsp. finely chopped onion"", ""1 tsp. seasoned salt""]","[""In medium bowl, with fork, beat the cream cheese until smooth. Gradually stir in crushed pineapple."", ""(The secret to this ball is to drain pineapple and squeeze between paper towels until it is so dry as to have no moisture at all.)"", ""Stir in 1 cup of pecans, then green pepper, onion and salt."", ""Shape into a ball; roll in remaining nuts (1 cup). Wrap in plastic wrap or foil."", ""Refrigerate overnight."", ""Garnish with pineapple slices, cherries and parsley.""]",www.cookbooks.com/Recipe-Details.aspx?id=754912,Gathered,"[""cream cheese"", ""pineapple"", ""pecans"", ""green pepper"", ""onion"", ""salt""]"
526394,Butter Balls,"[""1 c. soft butter"", ""1/2 c. sugar"", ""2 1/4 c. flour"", ""1 tsp. vanilla"", ""1/4 tsp. salt"", ""3/4 c. chopped nuts""]","[""Mix ingredients well."", ""Chill dough for 1 hour."", ""Shape into small balls."", ""Bake at 400\u00b0 for 10 minutes."", ""Roll at once in confectioners sugar."", ""Cool and roll again."", ""Makes approximately 4 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=886287,Gathered,"[""butter"", ""sugar"", ""flour"", ""vanilla"", ""salt"", ""nuts""]"
527017,Sauerkraut Salad,"[""1 (2 lb.) pkg. sauerkraut, drained"", ""1 green pepper"", ""1 medium onion, cut fine"", ""1 c. chopped celery"", ""1/2 c. Mazola oil"", ""1/2 c. vinegar"", ""1 1/4 c. sugar""]","[""Combine all ingredients and let stand in bowl at room temperature for 1 hour."", ""Put in covered container and refrigerate. Will keep good"", ""in refrigerator.""]",www.cookbooks.com/Recipe-Details.aspx?id=603735,Gathered,"[""sauerkraut"", ""green pepper"", ""onion"", ""celery"", ""oil"", ""vinegar"", ""sugar""]"
527376,Sweet And Sour Dressing,"[""2 c. oil"", ""1 1/2 c. sugar"", ""1 c. white vinegar"", ""1 Tbsp. mustard"", ""1 Tbsp. salt"", ""1 large onion, grated"", ""2 Tbsp. celery seed""]","[""Pour all ingredients into blender and blend."", ""Put into a quart container and use as needed.""]",www.cookbooks.com/Recipe-Details.aspx?id=475001,Gathered,"[""oil"", ""sugar"", ""white vinegar"", ""mustard"", ""salt"", ""onion"", ""celery""]"
527690,Scalloped Pineapple,"[""2 (20 oz.) cans chunk pineapple *"", ""6 Tbsp. flour"", ""1 c. sugar"", ""3 c. grated Cheddar (sharp or mild) cheese"", ""Ritz crackers"", ""1 stick melted margarine""]","[""*Save out 6 tablespoons juice."", ""Use rest of juice.""]",www.cookbooks.com/Recipe-Details.aspx?id=185761,Gathered,"[""pineapple"", ""flour"", ""sugar"", ""cheese"", ""crackers"", ""margarine""]"
527708,Potato Chip Cookies,"[""1 c. margarine"", ""1/2 c. chopped pecans"", ""1 tsp. vanilla"", ""1 c. sugar"", ""1 c. chopped or crushed potato chips"", ""2 c. flour""]","[""Cream margarine and sugar."", ""Add pecans, flour, vanilla and potato chips."", ""Roll in small balls."", ""Take a small glass rolled in sugar and mash cookies."", ""Bake on ungreased pan at 350\u00b0 for 16 to 18 minutes."", ""Makes 3 dozen cookies.""]",www.cookbooks.com/Recipe-Details.aspx?id=807413,Gathered,"[""margarine"", ""pecans"", ""vanilla"", ""sugar"", ""potato chips"", ""flour""]"
530266,Fruit Christmas Cookies,"[""1 c. butter"", ""1/4 c. sugar"", ""1 tsp. almond extract"", ""2 c. flour"", ""3/4 c. chopped peanuts or walnuts"", ""Kraft strawberry or red raspberry preserves""]","[""Beat margarine and sugar until light and fluffy."", ""Blend in extract."", ""Add flour."", ""Mix well. Shape level measuring tablespoonfuls of dough into balls."", ""Roll in nuts."", ""Place on ungreased cookie sheet."", ""Flatten slightly."", ""Indent centers."", ""Fill with preserves. Bake at 400\u00b0 for 10 to 12 minutes or until browned."", ""Yields 3 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=613120,Gathered,"[""butter"", ""sugar"", ""almond extract"", ""flour"", ""peanuts"", ""preserves""]"
530295,Rice Salad,"[""4 c. cooked rice (not instant)"", ""9 Tbsp. finely chopped onion"", ""3 Tbsp. vinegar"", ""6 Tbsp. corn oil"", ""1 1/2 c. mayonnaise"", ""2 tsp. salt"", ""3 c. chopped celery"", ""1 1/2 tsp. curry powder"", ""1 pkg. cooked frozen peas""]","[""Cook rice."", ""While rice is hot, stir in onion, vinegar, oil, curry powder and salt."", ""Gently add peas."", ""Chill."", ""After rice mixture is completely cool, add celery and mayonnaise.""]",www.cookbooks.com/Recipe-Details.aspx?id=801301,Gathered,"[""rice"", ""onion"", ""vinegar"", ""corn oil"", ""mayonnaise"", ""salt"", ""celery"", ""curry powder"", ""peas""]"
530593,Pecan Ball Cookies,"[""2 c. flour"", ""1/4 c. sugar"", ""1/2 tsp. salt"", ""2 Tbsp. vanilla"", ""1 c. butter"", ""2 c. finely chopped pecans""]","[""Cream butter, sugar and vanilla."", ""Add flour, salt and chopped pecans."", ""Mix thoroughly and form into small balls."", ""Bake in 325\u00b0 oven for 20 to 25 minutes."", ""(Make the balls as small as possible).""]",www.cookbooks.com/Recipe-Details.aspx?id=452889,Gathered,"[""flour"", ""sugar"", ""salt"", ""vanilla"", ""butter"", ""pecans""]"
531141,Sweet Southern Salad Dressing,"[""1 1/2 c. sugar"", ""2 tsp. Dijon mustard"", ""2 tsp. salt"", ""3 Tbsp. chopped onion"", ""2/3 c. apple cider vinegar"", ""2 c. vegetable oil"", ""3 Tbsp. poppy seed or chopped pecans""]","[""Place the sugar, mustard, salt, onions and vinegar in a blender or food processor; blend until smooth."", ""In a steady stream, pour in vegetable oil and continue to blend until thick. Add poppy seed or pecans."", ""Keep covered in refrigerator."", ""Makes about 4 quarts."", ""(This dressing will keep indefinitely.)""]",www.cookbooks.com/Recipe-Details.aspx?id=230835,Gathered,"[""sugar"", ""mustard"", ""salt"", ""onion"", ""apple cider vinegar"", ""vegetable oil"", ""pecans""]"
532459,Cheese Ball,"[""1 (8 oz.) pkg. cream cheese, softened"", ""1 (4 oz.) pkg. Blue cheese, crumbled"", ""1/4 c. soft butter"", ""2/3 c. drained chopped ripe olives"", ""1 Tbsp. minced chives"", ""1/3 c. chopped nuts""]","[""Blend all ingredients, except nuts."", ""Roll in ball and chill. Remove and roll in chopped nuts.""]",www.cookbooks.com/Recipe-Details.aspx?id=1045508,Gathered,"[""cream cheese"", ""cheese"", ""butter"", ""olives"", ""chives"", ""nuts""]"
533013,Potato Chip Cookies,"[""1 lb. butter"", ""1 c. sugar"", ""2 tsp. vanilla"", ""3 c. flour"", ""2/3 c. chopped nuts"", ""2 c. finely rolled potato chips""]","[""Cream the butter, sugar and vanilla."", ""Mix in flour and nuts. Drop by teaspoon on ungreased sheet."", ""Bake at 350\u00b0 for 10 to 15 minutes."", ""Cool on paper towels dusted with powdered sugar."", ""When cool, sprinkle powdered sugar on top.""]",www.cookbooks.com/Recipe-Details.aspx?id=241231,Gathered,"[""butter"", ""sugar"", ""vanilla"", ""flour"", ""nuts"", ""potato chips""]"
533555,Barbecue Steak Marinade,"[""1/2 c. soy sauce"", ""1/2 tsp. ginger, ground"", ""1/4 c. oil"", ""2 Tbsp. vinegar"", ""1/4 c. honey"", ""2 tsp. garlic salt or powder""]","[""Combine all ingredients."", ""Place steaks in marinade and refrigerate 24 hours."", ""Turn meat after 12 hours."", ""Grill to desired doneness.""]",www.cookbooks.com/Recipe-Details.aspx?id=941131,Gathered,"[""soy sauce"", ""ginger"", ""oil"", ""vinegar"", ""honey"", ""garlic salt""]"
533834,Bleu Cheese Dressing,"[""1/3 c. mayonnaise"", ""1/3 c. sour cream"", ""1 1/2 oz. Bleu cheese, crumbled"", ""1 tsp. Worcestershire sauce"", ""dash of Tabasco to taste"", ""dash of garlic powder to taste"", ""salt and pepper to taste""]","[""Combine all ingredients and chill.""]",www.cookbooks.com/Recipe-Details.aspx?id=160839,Gathered,"[""mayonnaise"", ""sour cream"", ""cheese"", ""Worcestershire sauce"", ""garlic"", ""salt""]"
536056,Steak And Gravy,"[""1 lb. cubed steak"", ""1 c. ketchup"", ""1 Tbsp. Worcestershire sauce"", ""1 tsp. mustard"", ""1 medium onion, sliced"", ""garlic flakes"", ""salt and pepper to taste""]","[""Mix ketchup, Worcestershire sauce, mustard, salt and pepper for sauce."", ""Place serving size pieces of steak in greased casserole dish."", ""Pour sauce over steak."", ""Top with onion slices. Sprinkle with garlic flakes."", ""Cover with foil and bake at 350\u00b0 for 1 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=778582,Gathered,"[""ketchup"", ""Worcestershire sauce"", ""mustard"", ""onion"", ""garlic"", ""salt""]"
536274,Creamy Rice And Pineapple,"[""1 tsp. salt"", ""1 c. rice"", ""2 c. sugar"", ""3 tsp. vanilla"", ""1 (16 oz.) can crushed pineapple with juice"", ""1 (16 oz.) Cool Whip"", ""8 oz. cream cheese, softened""]","[""Cook rice in salted water until done. Drain water if there is much left."", ""Add 1 cup sugar, 2 teaspoons vanilla & pineapple to rice. Let cool. Combine cream cheese, remaining cup of sugar & remaining teaspoon of vanilla until smooth. Fold in Cool Whip. Add to cold rice mixture.""]",www.cookbooks.com/Recipe-Details.aspx?id=25319,Gathered,"[""salt"", ""rice"", ""sugar"", ""vanilla"", ""pineapple"", ""cream cheese""]"
537937,Party Mix,"[""1/2 c. butter"", ""1 1/4 tsp. seasoned salt"", ""4 1/2 tsp. Worcestershire sauce"", ""2 2/3 c. Corn Chex cereal"", ""2 2/3 c. Rice Chex cereal"", ""2 2/3 c. Wheat Chex cereal"", ""1 c. roasted salted mixed nuts""]","[""Preheat oven to 350\u00b0."", ""In 15-inch by 10-inch by 2-inch baking pan melt butter in oven."", ""Remove."", ""Stir in seasoned salt and Worcestershire sauce."", ""Gradually add cereal and nuts, stirring until all pieces are evenly coated."", ""Bake 20-25 minutes, stirring every 10 minutes."", ""Spread on absorbent paper to cool."", ""Serve immediately or store in air-tight container.""]",www.cookbooks.com/Recipe-Details.aspx?id=3365,Gathered,"[""butter"", ""salt"", ""Worcestershire sauce"", ""cereal"", ""cereal"", ""cereal"", ""nuts""]"
538725,Potato Chip Cookies,"[""1 c. butter or oleo"", ""1/2 c. sugar"", ""1 1/2 c. flour"", ""1/2 c. crushed potato chips"", ""1/2 c. chopped nuts"", ""1 tsp. vanilla""]","[""Mix all ingredients."", ""Drop by teaspoon on a cookie sheet. Bake on an ungreased cookie sheet at 350\u00b0 for 15 to 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=793597,Gathered,"[""butter"", ""sugar"", ""flour"", ""potato chips"", ""nuts"", ""vanilla""]"
538989,Sour Cucumbers Salad,"[""1 c. sour cream"", ""1 Tbsp. chopped onion"", ""2 Tbsp. vinegar"", ""1 tsp. salt"", ""dash of black pepper"", ""2 Tbsp. sugar"", ""1/3 c. mayonnaise""]","[""Blend all ingredients together and refrigerate."", ""Pour over cucumbers about 1/2 hour before serving. Salt cucumbers and refrigerate."", ""Pour off water.""]",www.cookbooks.com/Recipe-Details.aspx?id=580656,Gathered,"[""sour cream"", ""onion"", ""vinegar"", ""salt"", ""black pepper"", ""sugar"", ""mayonnaise""]"
539383,Maple Pie,"[""1 c. heavy cream"", ""1 c. maple syrup"", ""1 Tbsp. flour"", ""1/4 tsp. salt"", ""1 Tbsp. butter"", ""dash of black pepper""]","[""Combine all ingredients and cook on top of stove, stirring constantly, until mixture begins to thicken."", ""Pour into pie shell and cover with crust. Bake at 350\u00b0 for 3/4 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=921150,Gathered,"[""heavy cream"", ""maple syrup"", ""flour"", ""salt"", ""butter"", ""black pepper""]"
